"","word","mean","sd","n","mean_M","sd_M","n_M","mean_F","sd_F","n_F"
"1623","drainpipe",2.54054054054054,1.23815711161106,37,3,1.24721912892465,10,2.42307692307692,1.20575542870275,26
"1624","bound",2.03703703703704,1.01835015443463,27,2.125,0.991031208965115,8,2,1.05409255338946,19
"1625","farm",2.2972972972973,0.938819141997745,37,1.92307692307692,0.954073587443029,13,2.5,0.884651736929383,24
"1626","excuse",2.15151515151515,1.20211303860151,33,2.33333333333333,1.2833778958395,18,1.93333333333333,1.09978352848359,15
"1627","shipyard",2.14285714285714,1.02579959463941,42,2.13333333333333,1.06009882737862,15,2.14814814814815,1.02670884584241,27
"1628","value",1.93333333333333,0.980265035707122,30,1.81818181818182,1.07871977994119,11,2,0.942809041582063,19
"1629","path",2.02702702702703,1.04047228823385,37,2.58333333333333,0.792961461098759,12,1.76,1.05198225587063,25
"1630","ointment",2.60526315789474,1.30569384442247,38,2.72222222222222,1.40610247955351,18,2.5,1.23544153624268,20
"1631","permit",2.20689655172414,1.17653578492198,29,2.18181818181818,1.40129809949074,11,2.22222222222222,1.06027496741928,18
"1632","patron",2.82758620689655,1.19728757487323,29,2.6,1.17378779077727,10,2.94736842105263,1.223550580643,19
"1633","floozy",3.93333333333333,1.04826073794292,30,4,0.666666666666667,10,3.9,1.2096106376586,20
"1634","teens",2.4,1.03723771092528,30,2.5,0.904534033733291,12,2.33333333333333,1.13759291798904,18
"1635","booklet",1.97435897435897,1.0383990584493,39,1.94736842105263,0.970319776071918,19,2,1.12390297389803,20
"1636","pulsar",2.42105263157895,1.36820219280569,38,2.4,1.63881490282286,15,2.43478260869565,1.19947287500202,23
"1637","edge",2.35,1.14466432208592,40,2.1875,1.16726175299288,16,2.45833333333333,1.14128709441755,24
"1638","girl",2.64705882352941,1.09772086039395,34,2.84615384615385,0.898717034272917,13,2.52380952380952,1.20909253653505,21
"1639","needy",2.02631578947368,1.15048384898311,38,2.0625,1.06262254195301,16,2,1.23442679969674,22
"1640","lingo",2.97560975609756,1.15082155171966,41,3.1,1.16528740525336,20,2.85714285714286,1.15263672879682,21
"1641","brother",2.15625,1.05063344947764,32,2.16666666666667,1.19341628287971,12,2.15,0.988086934168084,20
"1642","jinx",3.08823529411765,1.2641357584082,34,2.5625,0.963932916061417,16,3.55555555555556,1.33822631613738,18
"1643","anger",1.5,0.948683298050514,26,1.75,1.21543108701099,12,1.28571428571429,0.611249845502127,14
"1644","fog",2.1,1.15519814690844,30,2,1.05409255338946,10,2.15,1.22581873821025,20
"1645","bark",2.67647058823529,1.12062180345622,34,2.66666666666667,1.15470053837925,12,2.68181818181818,1.12911105516321,22
"1646","varnish",2.5,1.2810252304407,40,2.38095238095238,1.28359613882991,21,2.63157894736842,1.30002249193318,19
"1647","chirp",3,1.33012434352235,27,2.9,1.52388392675499,10,3.05882352941176,1.2485285456936,17
"1648","cub",2,1.03077640640442,33,1.52941176470588,0.799816155346303,17,2.5,1.03279555898864,16
"1649","wicker",2.35714285714286,1.20611103665981,42,2.27272727272727,1.27920429813366,22,2.45,1.14593101656986,20
"1650","faucet",2.46666666666667,1.45586408358921,30,3,1.78885438199983,6,2.33333333333333,1.37260991217989,24
"1651","marrow",1.97222222222222,1.23024065267413,36,1.84615384615385,1.40511884705849,13,2.04347826086957,1.14726001132997,23
"1652","capture",2.36666666666667,0.99942512211403,30,2.1,0.875595035770913,10,2.5,1.05131496607569,20
"1653","sponsor",1.95,1.15358971509338,40,2.33333333333333,1.23827837473378,21,1.52631578947368,0.904827856717728,19
"1654","writ",2.21212121212121,1.16612541557436,33,1.92307692307692,1.25575597825496,13,2.4,1.09544511501033,20
"1655","screening",2.125,1.22696160600432,24,2.36363636363636,1.43336856898198,11,1.92307692307692,1.03774904332554,13
"1656","hoax",2.58333333333333,1.27335327832796,36,2,1.27920429813366,12,2.875,1.19099885007063,24
"1657","hernia",1.84848484848485,1.06422542610847,33,2.0625,1.18145390656315,16,1.64705882352941,0.931475742477242,17
"1658","knife",1.84375,1.05063344947764,32,2,1.12815214963553,12,1.75,1.01954582251634,20
"1659","tux",2.34782608695652,1.43364429632299,23,2.5,1.58113883008419,10,2.23076923076923,1.36344209960466,13
"1660","young",2.38235294117647,1.10136845683829,34,2.09090909090909,1.13618180363404,11,2.52173913043478,1.08164711172743,23
"1661","vamp",3,1.18065210538049,34,3.07142857142857,1.20666646429076,14,2.95,1.19097483291276,20
"1662","villain",2,1.05045146287778,30,2,1.11803398874989,9,2,1.04880884817015,21
"1663","blackness",2.14285714285714,1.11686470066069,42,2.28571428571429,1.2666473875533,14,2.07142857142857,1.05157981428901,28
"1664","taxi",2.1,1.21343058849835,30,1.92857142857143,0.997248963150875,14,2.25,1.39044357430761,16
"1665","eggplant",2.63414634146341,1.4275170324899,41,2.68421052631579,1.60043853639305,19,2.59090909090909,1.29684932888065,22
"1666","poem",2.21212121212121,1.08275042592856,33,2.18181818181818,1.32801971507819,11,2.22727272727273,0.972567450559315,22
"1667","sect",2.22727272727273,1.07538281693536,44,2.11111111111111,1.05409255338946,9,2.25714285714286,1.09390980225162,35
"1668","tow",2.075,0.997111212067525,40,2.33333333333333,1.07308673997732,12,1.96428571428571,0.961562881252794,28
"1669","stroke",2.12121212121212,1.1926225240404,33,2.66666666666667,1.4142135623731,9,1.91666666666667,1.05980583400786,24
"1670","curb",2.12121212121212,1.16612541557436,33,2.13333333333333,1.18723367940933,15,2.11111111111111,1.1826634392157,18
"1671","faith",2.25806451612903,0.893224194906067,31,1.875,1.1259916264596,8,2.39130434782609,0.782718481539738,23
"1672","blood",1.7,0.794376788909785,30,1.5,0.836660026534076,6,1.75,0.793999233380421,24
"1673","queer",2.92307692307692,1.32555083653661,39,3.5,1.34450448407296,14,2.6,1.22474487139159,25
"1674","sharp",2.28205128205128,1.09901194736856,39,2.65,1.18210338847862,20,1.89473684210526,0.875261030404661,19
"1675","ant",2.275,1.13199392949355,40,2.13333333333333,1.18723367940933,15,2.36,1.113552872566,25
"1676","calcium",2.30555555555556,1.30536134995956,36,2.83333333333333,1.26730446462585,12,2.04166666666667,1.26762930621338,24
"1677","theft",1.57142857142857,1.00836834673103,35,1.64285714285714,1.27744594087896,14,1.52380952380952,0.813575295780767,21
"1678","model",1.9375,1.07575929673702,32,2.2,1.31656117720877,10,1.81818181818182,0.957992128229099,22
"1679","distress",1.48387096774194,0.811211757883866,31,1.7,0.948683298050514,10,1.4,0.753937034925052,20
"1680","bedroom",2.45161290322581,1.36231933792875,31,2.54545454545455,1.6348477827392,11,2.4,1.23117402250218,20
"1681","hunting",1.90625,1.08833625615047,32,2.11111111111111,1.53659074288215,9,1.82608695652174,0.886882892394556,23
"1682","tangle",2.45161290322581,1.12067567944282,31,2.54545454545455,1.03572548135463,11,2.4,1.18765580695312,20
"1683","gunner",2.09375,1.17389275214918,32,1.90909090909091,1.04446593573419,11,2.19047619047619,1.24976188208185,21
"1684","tree",2.32352941176471,1.06516717240504,34,2.1,1.44913767461894,10,2.41666666666667,0.880546602310508,24
"1685","claim",2.4,1.19311751800261,35,2.875,1.88509188862809,8,2.25925925925926,0.90267093384844,27
"1686","tone",2.45833333333333,1.14128709441755,24,2.66666666666667,1.5,9,2.33333333333333,0.899735410842437,15
"1687","lecture",1.74358974358974,0.938025606146642,39,1.64705882352941,0.931475742477242,17,1.81818181818182,0.957992128229099,22
"1688","twin",2.04878048780488,1.07124272488067,41,1.84210526315789,1.06787212586198,19,2.23809523809524,1.09108945117996,21
"1689","motto",2.51724137931034,1.24271274853421,29,2.6,1.17378779077727,10,2.47368421052632,1.3067525929499,19
"1690","classic",2.06818181818182,1.06525959872934,44,2.45454545454545,1.29333958136573,11,1.93939393939394,0.966287804544858,33
"1691","move",2.025,1.16547558246981,40,2,1,13,2.03703703703704,1.25518866131693,27
"1692","croquet",3.11764705882353,1.20011882952943,34,3,0.866025403784439,9,3.16,1.31275791116768,25
"1693","spade",2.14705882352941,1.15816869397669,34,2.13333333333333,1.30201309334357,15,2.15789473684211,1.06787212586198,19
"1694","monsoon",2.61764705882353,1.07350194089825,34,2.57142857142857,0.755928946018454,14,2.65,1.26802789276976,20
"1695","drive",2.26470588235294,1.10943129109527,34,2.3,1.41813649241218,10,2.25,0.989070710093681,24
"1696","watchman",1.84615384615385,0.880559262846411,26,1.7,0.823272602348565,10,1.9375,0.928708781050335,16
"1697","cretin",2.6551724137931,1.20344333562863,29,2.72727272727273,1.27207775634268,11,2.61111111111111,1.19503329458363,18
"1698","scream",1.95238095238095,1.03481778653812,42,2,1.23669388480168,18,1.91666666666667,0.880546602310508,24
"1699","lawyer",2.19354838709677,1.16674346905421,31,2.46153846153846,1.39136531360295,13,2,0.970142500145332,18
"1700","shellfish",2.53191489361702,1.13924200257256,47,2.23529411764706,0.970142500145332,17,2.7,1.20773369980935,30
"1701","sucker",3.36585365853659,1.19908501702289,41,3.22727272727273,0.869143978527871,22,3.52631578947368,1.50437957136384,19
"1702","group",2.125,1.09985336266015,32,2.0625,1.23659478676997,16,2.1875,0.981070843517429,16
"1703","ballet",2.4,1.00586515293172,35,2.07692307692308,0.954073587443029,13,2.59090909090909,1.00754727688159,22
"1704","hold",2.44117647058824,0.894128201457549,34,2.4,0.966091783079296,10,2.43478260869565,0.895751941947086,23
"1705","prowess",2.36,0.99498743710662,25,2.375,0.916125381312904,8,2.35294117647059,1.05718827974185,17
"1706","valance",2.51351351351351,1.23876330851964,37,2.5,1.8516401995451,8,2.51724137931034,1.05629709210905,29
"1707","plot",2.38095238095238,1.03481778653812,42,2.52941176470588,1.06757008311068,17,2.28,1.02143689640297,25
"1708","wish",2.65625,1.15309891023025,32,2.83333333333333,1.26730446462585,12,2.55,1.09904264559757,20
"1709","switchblade",2.26190476190476,1.10562914016705,42,2.66666666666667,1.08465228909328,18,1.95833333333333,1.04170289792063,24
"1710","outpost",2.26923076923077,1.18516470780031,26,1.625,0.916125381312904,8,2.55555555555556,1.19912822364084,18
"1711","console",1.77083333333333,0.972813059239518,48,1.79166666666667,1.02062072615966,24,1.75,0.944089163069933,24
"1712","clique",2.91666666666667,1.20415945787923,36,2.78571428571429,1.42389343964797,14,3,1.0690449676497,22
"1713","pap",2.91176470588235,1.21524775024443,34,2.5,1.17851130197758,10,3.08333333333333,1.2128538629009,24
"1714","javelin",2.23076923076923,1.21021295011059,26,2.22222222222222,0.97182531580755,9,2.23529411764706,1.34765591698632,17
"1715","cervix",2.27777777777778,1.16155342072862,36,2.76923076923077,1.23516841994969,13,2,1.04446593573419,23
"1716","farmer",2.30769230769231,1.32096149499335,39,2.63636363636364,1.56669890360128,11,2.17857142857143,1.21879027541646,28
"1717","cobra",2.09756097560976,1.06782203687648,41,2.07142857142857,1.32805732697661,14,2.11111111111111,0.933699561847853,27
"1718","colon",2.83333333333333,1.36277028773849,36,3.0625,1.48183444869302,16,2.65,1.26802789276976,20
"1719","rye",2.47058823529412,0.991946177598027,34,2.36363636363636,1.36181696807811,11,2.52173913043478,0.790256875233462,23
"1720","pecan",2.4390243902439,0.975929825545999,41,2.29411764705882,0.848874687627165,17,2.60869565217391,1.03305066472527,23
"1721","hurry",2.21052631578947,1.14273012909322,38,2.36842105263158,1.11607080200484,19,2.05263157894737,1.17727011016194,19
"1722","squint",3.2,1.08012344973464,25,3.25,1.03509833901353,8,3.17647058823529,1.13111085429585,17
"1723","aisle",2.44444444444444,0.974021534011414,27,2.83333333333333,1.32916013582513,6,2.33333333333333,0.856348838577675,21
"1724","construct",2.29032258064516,0.937853875863995,31,2,1,13,2.5,0.857492925712544,18
"1725","elk",2.25,0.927960727138337,28,2.5,0.904534033733291,12,2.0625,0.928708781050335,16
"1726","bloom",2.81818181818182,1.23628843354174,33,3.22222222222222,0.97182531580755,9,2.66666666666667,1.30772509631659,24
"1727","snap",2.41666666666667,1.22765746735108,36,2.28571428571429,1.38278266986823,14,2.5,1.14434427054266,22
"1728","snare",2.125,1.00803225754837,32,1.92307692307692,1.18754217199071,13,2.26315789473684,0.871913939634328,19
"1729","toxin",1.85714285714286,1.14128042496284,35,2.06666666666667,1.43759057685652,15,1.7,0.864504725870618,20
"1730","beak",2.36111111111111,1.01848003775312,36,2.14285714285714,1.1084094137869,21,2.66666666666667,0.816496580927726,15
"1731","roost",2.54285714285714,1.24482120480524,35,2.08333333333333,1.08362466945083,12,2.78260869565217,1.27765843134763,23
"1732","shorthand",1.93548387096774,0.92863641507204,31,1.73333333333333,0.883715101688537,15,2.125,0.957427107756338,16
"1733","fucker",3.30232558139535,1.59664654109391,43,3.625,1.54380482358792,16,3.11111111111111,1.62512326948624,27
"1734","hoe",3.6,1.31059034744787,35,3.8,1.26491106406735,15,3.42105263157895,1.38707483871172,19
"1735","manor",2.18518518518519,0.962250448649376,27,2,0.894427190999916,11,2.3125,1.01447851956888,16
"1736","glaze",2.41379310344828,1.05279360951539,29,2.46666666666667,0.990430401872025,15,2.35714285714286,1.15072838853303,14
"1737","chalk",2.06060606060606,0.966287804544858,33,2,1.09544511501033,11,2.09090909090909,0.921132372943677,22
"1738","hurl",2.96666666666667,1.18854687672002,30,2.76923076923077,1.01273936708367,13,3.11764705882353,1.31730562803286,17
"1739","reptile",2.25641025641026,1.0691351329573,39,2.76470588235294,0.970142500145332,17,1.86363636363636,0.990211836184299,22
"1740","feat",2.13157894736842,0.963413206839296,38,2.14285714285714,0.949262293098647,14,2.125,0.991814323436556,24
"1741","stiff",2.78571428571429,1.16609963544646,28,2.71428571428571,1.0690449676497,14,2.85714285714286,1.29241234531773,14
"1742","bid",2.03703703703704,0.897924165098482,27,1.84615384615385,0.800640769025436,13,2.21428571428571,0.974961255922229,14
"1743","tidy",2.6,1.03723771092528,30,2.30769230769231,1.18213192894698,13,2.82352941176471,0.88284300116492,17
"1744","birthmark",2.41935483870968,1.23218487650696,31,3.6,1.34164078649987,5,2.19230769230769,1.09614709849475,26
"1745","active",2.07407407407407,1.17427312790397,27,2.1,1.28668393770792,10,2.05882352941176,1.14403825522216,17
"1746","slime",2.8,1.27878618918373,35,2.8,1.36111409475744,20,2.8,1.20712172424443,15
"1747","digit",2.13513513513514,1.10960859370826,37,1.83333333333333,1.04318516770401,18,2.42105263157895,1.12129832851051,19
"1748","radius",2,1.07605517369794,39,1.66666666666667,1.08465228909328,18,2.28571428571429,1.00711752754369,21
"1749","lapse",2.36842105263158,1.19505857894598,38,2.14285714285714,1.46009182309474,14,2.5,1.0215078369105,24
"1750","thorn",1.84210526315789,1.02736387378608,38,1.95,1.05006265477226,20,1.72222222222222,1.01781516613691,18
"1751","entrails",2.07142857142857,0.978607151860213,28,2,1.15470053837925,7,2.0952380952381,0.943650459903555,21
"1752","buzzer",2.83333333333333,1.26172660389979,30,2.1,1.28668393770792,10,3.2,1.10501250290617,20
"1753","canoe",2.7,1.14921262400498,30,2.46666666666667,1.18723367940933,15,2.93333333333333,1.09978352848359,15
"1754","shorts",2.07317073170732,1.1702615926031,41,2,1.23669388480168,18,2.1304347826087,1.14034874355041,23
"1755","shift",2.26923076923077,1.04144869514316,26,1.85714285714286,1.21498579258791,7,2.42105263157895,0.96123701977563,19
"1756","swim",2.29166666666667,0.954584665735822,24,1.8,0.918936583472681,10,2.64285714285714,0.841897386141095,14
"1757","guardian",2.1875,1.06066017177982,32,2.58333333333333,1.16450015288132,12,1.95,0.944513241388333,20
"1758","motor",2.34146341463415,1.13158641069874,41,2.375,1.25830573921179,16,2.32,1.06926766215636,25
"1759","muck",3.57692307692308,1.27037244690136,26,3.11111111111111,1.16666666666667,9,3.82352941176471,1.28623938856882,17
"1760","retake",1.97142857142857,0.923093083245744,35,1.84615384615385,0.898717034272917,13,2.04545454545455,0.950051263141838,22
"1761","drawback",1.76666666666667,0.971430986184577,30,1.69230769230769,0.947330933431342,13,1.75,1,16
"1762","bluebird",2.23076923076923,1.14219761189357,26,2,1.22474487139159,13,2.46153846153846,1.05003052458683,13
"1763","due",1.93939393939394,1.11633871258329,33,1.54545454545455,0.820199532264724,11,2.13636363636364,1.20694239991391,22
"1764","rhubarb",2.75,1.39096463243882,24,2.69230769230769,1.43669849450139,13,2.81818181818182,1.40129809949074,11
"1765","blessing",1.95652173913043,1.14726001132997,23,1.8,1.09544511501033,5,2,1.18817705157201,18
"1766","showboat",2.72413793103448,1.19213349336803,29,2.58333333333333,1.50504203102489,12,2.82352941176471,0.951005659660279,17
"1767","cloud",2.28125,1.11396921831568,32,1.86666666666667,0.990430401872025,15,2.64705882352941,1.11474080342631,17
"1768","renown",2.18918918918919,1.1507929111375,37,1.75,0.886405260427918,8,2.31034482758621,1.19831573098787,29
"1769","care",2.08823529411765,1.05507854249709,34,2.11764705882353,1.11143786045242,17,2.05882352941176,1.02899151085505,17
